country,company,wiki_url,official_sites,possible_official_sites,status_note,company_summary,founded_year,headquarters,products,employees,revenue
United States,Darigold,https://en.wikipedia.org/wiki/Darigold,http://www.darigold.com/,,Confirmed,"Northwest Dairy Association (formerly the Northwest Dairymen's Association; trading as Darigold, Inc.) is an American dairy agricultural marketing cooperative and one of the nation’s largest dairy producers. Darigold produces a full line of dairy products for wholesale, retail, and the foodservice i...",1918.0,"Seattle, Washington, United States","Butter, Cheese, Sour cream, Cottage cheese, Half and half, Milk, Buttermilk, Powdered milk, Dry whey powder, Soft serve ice cream powder, Coffee creamer, Eggnog (seasonal)","1,516",$2.3B  (2024)
United States,DCI Cheese Company,https://en.wikipedia.org/wiki/DCI_Cheese_Company,https://web.archive.org/web/20080113161021/http://www.dcicheeseco.com/,,Confirmed,"DCI Cheese Company is a United States food industry company specializing in cheese, headquartered in Richfield, Wisconsin (in Mayville, Wisconsin before 2005). Established in 1975 as Dan Carter, Inc., a consulting firm for cheesemakers, it rapidly grew into a cheese manufacturer and marketer and cha...",,,,,
United States,Dean Foods,https://en.wikipedia.org/wiki/Dean_Foods,https://www.deanfoods.com/,,Confirmed,"Dean Foods was an American food and beverage company and the largest dairy company in the United States. The company's products included milk, ice cream, dairy products, cheese, juice, and teas. It processed milk in the United States under a number of regional and national brands. Founded in 1925, t...",1925.0,"Dallas, Texas, U.S.","Milk, ,, dairy products, ,, juice","14,500 (2019)",US$7.329 billion (2019)
United States,Ellsworth Cooperative Creamery,https://en.wikipedia.org/wiki/Ellsworth_Cooperative_Creamery,http://www.ellsworthcheesecurds.com,,Confirmed,"Ellsworth Cooperative Creamery is a producer of cheese curds located in Ellsworth, Wisconsin. It has retail locations in Ellsworth and Menomonie, Wi. The cooperative ships throughout the United States and Ellsworth Cheese Curds are found in grocery store chains in the upper Midwest. Ellsworth Cooper...",,,,,
United States,Galliker's,https://en.wikipedia.org/wiki/Galliker%27s,,http://www.gallikers.com,Potential,"Galliker Dairy Company or ""Galliker's"" is a fourth-generation, family-held, private business located in Johnstown, Pennsylvania. Galliker's primary products include milk, ice cream, juice, and iced tea.",1914.0,"Johnstown, Pennsylvania",,,
United States,Gossner Foods,https://en.wikipedia.org/wiki/Gossner_Foods,,,Manual Check Required,"Gossner Foods is one of the largest Swiss cheese manufacturers in the United States, and is based in Logan, Utah.",1966.0,"Logan, Utah",,,
United States,Grafton Village Cheese Company,https://en.wikipedia.org/wiki/Grafton_Village_Cheese_Company,,http://graftonvillagecheese.com/,Potential,Grafton Village Cheese Company is a cheesemaker in the town of Grafton in the U.S. state of Vermont. The company produces hand-crafted aged cheddar cheese.,,,,,
United States,Happy Cow Creamery,https://en.wikipedia.org/wiki/Happy_Cow_Creamery,http://www.happycowcreamery.com/,,Confirmed,"Happy Cow Creamery is a family-owned dairy farm in Pelzer, South Carolina that bottles and sells its own milk on site from the farm's closed herd of grass-fed Holstein cattle. The creamery's whole milk, buttermilk and chocolate milk is sold in the farm's on-site store and through grocery, convenienc...",,,,,
United States,Hershey Creamery Company,https://en.wikipedia.org/wiki/Hershey_Creamery_Company,http://www.hersheyicecream.com,,Confirmed,"Hershey Creamery Company, also known as Hershey's Ice Cream, is an American creamery that produces ice cream, sorbet, sherbet, frozen yogurt, and other frozen desserts such as smoothies and frozen slab-style ice cream mixers. It was founded by Jacob Hershey and four of his brothers in 1894 and taken...",1894.0,"Harrisburg, Pennsylvania, U.S.","Ice cream, ,, sherbet, ,, ice cream cake, , frozen slab,, smoothies",450,
United States,Hilmar Cheese Company,https://en.wikipedia.org/wiki/Hilmar_Cheese_Company,https://www.hilmarcheese.com/,,Confirmed,"Hilmar Cheese Company is a cheese and whey products manufacturer headquartered in Hilmar, California, United States. The privately owned company has over 1000 employees and specializes in the mass production of a variety of soft and hard cheeses. As of 2011, Hilmar Cheese produced over two million p...",1984.0,"Hilmar, California, United States","Cheese, ,, Whey",,
United States,Horizon Organic,https://en.wikipedia.org/wiki/Horizon_Organic,http://www.horizondairy.com/,,Confirmed,"Horizon Organic is an American company that produces organic milk and other organic food products. The largest supplier of organic milk in North America, its products are sold in supermarkets and grocery stores. Founded in 1991, it produces organic milk in Maryland and also purchases the majority of...",1991.0,"Broomfield, Colorado, U.S.","Milk, ,, butter, ,, cheese, ,, eggs, ,, cream",,
United States,HP Hood,https://en.wikipedia.org/wiki/HP_Hood,https://hood.com,,Confirmed,"HP Hood LLC is an American dairy company based in Lynnfield, Massachusetts. Hood was founded in 1846 in Derry, New Hampshire, by Harvey Perley Hood. After two years in Derry, Hood took his milk south and established a factory in Charlestown, Massachusetts. Recent company acquisitions by HP Hood have...",1846.0,"Lynnfield, Massachusetts, United States",Dairy,"More than 3,400",$3.5 billion
United States,Joseph Gallo Farms,https://en.wikipedia.org/wiki/Joseph_Gallo_Farms,,https://www.pbs.org/wgbh/pages/frontline/president/players/gallo.html,Potential,"Joseph Gallo Farms is a large family-owned dairy operation, and is prominent in California’s dairy industry. It is based in Livingston, California.",,,,,
United States,Junket,https://en.wikipedia.org/wiki/Junket_(company),http://www.junketdesserts.com,,Confirmed,"Junket is a company that makes rennet tablets and prepackaged powdered dessert mixes and ingredients for making various curdled, milk-based foods, such as junket. It was founded in 1874 by Christian Hansen in Hansen's Laboratorium in Denmark to make rennet extract for the cheesemaking industry. In 1...",,,,,
United States,Land O'Lakes,https://en.wikipedia.org/wiki/Land_O%27Lakes,http://landolakesinc.com/,,Confirmed,"Land O'Lakes, Inc. is an American member-owned agricultural cooperative based in the Minneapolis-St. Paul suburb of Arden Hills, Minnesota, United States, focusing on the dairy industry. The cooperative has 1,959 direct producer-members, 751 member-cooperatives, and about 9,000 employees who process...",1921.0,"Arden Hills, Minnesota, U.S.","Dairy foods, ,, animal nutrition, , seed and crop protection","9,000",$16 billion (2024)
United States,Leprino Foods,https://en.wikipedia.org/wiki/Leprino_Foods,,,Manual Check Required,"Leprino Foods is an American company with headquarters in Denver, Colorado that produces cheese, lactose, whey protein and sweet whey. It is the world's largest maker of mozzarella cheese.",1950.0,"Denver, Colorado, U.S.","Cheese, Dairy ingredients","5,500+ (2025)",
United States,Lifeway Foods,https://en.wikipedia.org/wiki/Lifeway_Foods,,http://www.lifeway.net,Potential,Lifeway Foods is an Illinois-based health food company founded in 1986. They are a leading U.S. supplier of kefir and fermented probiotic products to support the microbiome.,1986.0,"Morton Grove, Illinois, United States",Kefir,,US$ 186.8 million (2024)
United States,Marin French Cheese Company,https://en.wikipedia.org/wiki/Marin_French_Cheese_Company,http://www.marinfrenchcheese.com/,,Confirmed,"The Marin French Cheese Company is a manufacturer of artisan cheese located in rural west Marin County, California. The company was founded in 1865 by Jefferson Thompson, and produces cheeses under the Marin French Cheese brand name. It is the oldest continually operating cheese manufacturer in the ...",1865.0,"7500 Red Hill Road, Petaluma, CA 94952, United States",Artisan cheese,,
United States,Maytag Dairy Farms,https://en.wikipedia.org/wiki/Maytag_Dairy_Farms,,http://www.maytagblue.com/,Potential,"Maytag Dairy Farms is a blue cheese manufacturer and farm based in Newton, Iowa. It is known for the product Maytag Blue cheese.",,,,,
United States,Murray's Cheese,https://en.wikipedia.org/wiki/Murray%27s_Cheese,http://www.murrayscheese.com/,,Confirmed,"40°43′52″N 74°00′11″W﻿ / ﻿40.7310376°N 74.0031512°W﻿ / 40.7310376; -74.0031512 Murray's Cheese is an artisanal cheese and specialty foods retailer and wholesaler based in Greenwich Village in New York City. It was founded in Greenwich Village in 1962 as a spinoff of Glen Alden farms, an egg and dair...",1962.0,"Greenwich Village, New York City, United States",,,
United States,Nature's Harmony Farm,https://en.wikipedia.org/wiki/Nature%27s_Harmony_Farm,http://naturesharmonyfarm.com/,,Confirmed,"Nature's Harmony Farm LLC is an artisanal cheese operation located in Elberton, Georgia. It is a privately owned Limited Liability Company that has been featured in The New York Times, CNN, and Garden & Gun Magazine.",2008.0,"1984 Bakers Ferry Rd, Elberton, Georgia, United States",Artisanal cheese,,
United States,Organic Valley,https://en.wikipedia.org/wiki/Organic_Valley,https://www.organicvalley.com/,,Confirmed,"Organic Valley (OV) is an organic food brand and independent cooperative of organic farmers based in La Farge, Wisconsin, United States. Founded in 1988 it is the largest farmer owned organic collective in North America with over $1.2 billion in annual sales as of 2020. Organic Valley markets milk a...",1988.0,"La Farge, Wisconsin, United States","Milk, ,, butter, ,, cheese, ,, cream, ,, eggs, ,, ham, ,, brussels sprouts, ,, meat",950,$1.146 billion (2019)
United States,Penn State University Creamery,https://en.wikipedia.org/wiki/Penn_State_University_Creamery,,http://creamery.psu.edu/,Potential,"The Penn State Berkey Creamery, also known as simply The Creamery, is a producer and vendor of ice cream, sherbet, and cheese, all made through the Department of Food Science in the College of Agricultural Sciences of the Pennsylvania State University. Founded in 1865, it is the largest university c...",1865.0,"Food Science Building, University Park, Pennsylvania","Ice cream, Cheese, Milk, Butter",,
United States,Pierre's Ice Cream Company,https://en.wikipedia.org/wiki/Pierre%27s_Ice_Cream_Company,,https://ohio.org/home/seasons/summer/ohio-ice-cream-trail,Potential,Pierre's Ice Cream Company is a Cleveland-based ice cream company founded by Alex Basset in 1932.,1932.0,"Cleveland, Ohio, United States","Ice cream, Frozen yogurt, Sorbet",,
United States,Point Reyes Farmstead Cheese Company,https://en.wikipedia.org/wiki/Point_Reyes_Farmstead_Cheese_Company,https://www.pointreyescheese.com/,,Confirmed,"Point Reyes Farmstead Cheese Company is an artisanal cheese company located in Point Reyes Station in Marin County, California with dairy farmland located in the Point Reyes area. The company received the 2013 California Leopold Conservation Award, and has been featured on the Today Show. The compan...",,,,,
United States,Prairie Farms Dairy,https://en.wikipedia.org/wiki/Prairie_Farms_Dairy,,,Manual Check Required,"Prairie Farms Dairy is a dairy cooperative founded in Carlinville, Illinois, and now headquartered in Edwardsville, Illinois. As a dairy cooperative, Prairie Farms receives milk from producers and converts it into many different products, including cheese, butter, ice cream, sour cream, cottage chee...",1938.0,"3744 Staunton Road, Edwardsville, Illinois, United States",Dairy,,$4.69 billion+  (2025)
United States,Rogue Creamery,https://en.wikipedia.org/wiki/Rogue_Creamery,,,Manual Check Required,"Rogue Creamery is an American cheese maker based in Central Point, Oregon founded in 1933. Since 2002, Rogue Creamery has been making artisan cheeses. Founder Tom Vella brought mold, cultures and recipes for Oregon Blue to Central Point from Roquefort, France. Rogue Creamery was the first U.S. chees...",1933.0,"Central Point, Oregon",,,
United States,Sargento,https://en.wikipedia.org/wiki/Sargento,https://www.sargento.com/,,Confirmed,"Sargento Foods Inc. is an American food producer best known for its cheese. It was founded in 1953 in Plymouth, Wisconsin by Leonard Gentine and Joseph Sartori. Sargento is one of the largest privately held companies in the United States, and is one of the country's largest retail cheese companies. ...",1953.0,"Plymouth, Wisconsin, United States","Packaged food,, Dairy products","2,500 (2024 estimate)",Sales are over $1.8 billion annually
